Record_ID,Data_Type,Formulation_ID,Formulation_Name,Chemical_Name,CASRN,DTXSID,Percent_Active_Ingredient,Concentration,Concentration_Units,Mixture,Species,Reported_Strain,Strain,Sex,Assay,Endpoint,Response,Response_Unit,Reference,SMILES,Preferred_Name,Synonyms,URL_CompTox,URL_CEBS,label
skin_irritation_invivo_53,In Vivo,,,Decanol,112-30-1,DTXSID7021946,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CCCCCCCCCCO,1-Decanol,"112-30-1|1-Decanol|1-Decanol (ACD/Name 4.0)|1-Hydroxydecane|4-01-00-01815|Agent 504|Alcohol C-10|ALCOHOL C-10 (1-DECANOL)|Alcohol C10|Alfol 10|Antak|BRN 1735221|C 10 alcohol|C10 alcohol|Capric alcohol|Caprinic alcohol|Caswell No. 275A|decan-1-ol|decane-1-ol|Decanol|Decanol (van)|Decanol-(1)|DECYL ALCOHOL|Decyl N- alcohol|DECYL, N- ALCOHOL|Decylic alcohol|EINECS 203-956-9|EPA Pesticide Chemical Code 079038|Epal 10|Fatty alcohol(C10)|FEMA No. 2365|FEMA Number 2365|Kalcohl 1098|Kalcohl 10H|Kalcol 1098|Lorol C10|n-decan-1-ol|n-Decanol|n-Decatyl alcohol|n-Decyl alcohol|n-Nonylcarbinol|Nacol 10-99|Nonyl acarbinol|Nonylcarbinol|NSC 406313|Panorama|Paranol|Primary decyl alcohol|Royaltac|Royaltac M-2|Royaltac-85|T-148|UNII-89V4LX791F",https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021946,,0
skin_irritation_invivo_43,In Vivo,,,Lactic acid,50-21-5,DTXSID7023192,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Irritant/Possible corrosive,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CC(O)C(O)=O,Lactic acid,"50-21-5|Lactic acid|(+/-)-Lactic acid|(RS)-2-Hydroxypropionsaeure|1-Hydroxyethanecarboxylic acid|2-Hydroxy-2-methylacetic acid|2-Hydroxypropanoic acid|2-Hydroxypropionic acid|Acide lactique|acido lactico|Acidum lacticum|Aethylidenmilchsaeure|alpha-Hydroxypropionic acid|BRN 5238667|Chem-Cast|Cheongin haejanghwan|Cheongin haewoohwan|Cheongin samrakhan|DL-Lactic Acid|DL-Milchsaeure|EINECS 200-018-0|EINECS 209-954-4|EPA Pesticide Chemical Code 128929|Ethylidenelactic acid|FEMA No. 2611|FEMA Number 2611|Kyselina 2-hydroxypropanova|Kyselina mlecna|Lactate|Lactic acid USP|Lacticum acidum|Lactovagan|MILCHSAEURE|Milchsaure|Milk acid|NSC 367919|Ordinary lactic acid|Propanoic acid, 2-hydroxy-|Propanoic acid,2-hydroxy-,(+-)-|Propionic acid, 2-hydroxy-|Purac FCC 80|Purac FCC 88|Racemic lactic acid|Tonsillosan|UNII-3B8D35Y7S4|a-Hydroxypropanoic acid|a-Hydroxypropionic acid|1334714-39-4|152-36-3|598-82-3",https://comptox.epa.gov/dashboard/chemical/details/DTXSID7023192,https://doi.org/10.22427/NTP-DATA-DTXSID7023192,1
skin_irritation_invivo_45,In Vivo,,,Linalyl acetate,115-95-7,DTXSID7026946,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CC(C)=CCCC(C)(OC(C)=O)C=C,Linalyl acetate,"115-95-7|Linalyl acetate|(.+-.)-Linaloyl acetate|(.+-.)-Linalyl acetate|1,5-Dimethyl-1-vinyl-4-hexenyl acetate|1,6-Octadien-3-ol, 3,7-dimethyl-, 3-acetate|1,6-Octadien-3-ol, 3,7-dimethyl-, acetate|3-Acetoxy-3,7-dimethyl-1,6-octadiene|3,7-Dimethyl-1,6-octadien-3-ol acetate|3,7-Dimethyl-1,6-octadien-3-yl acetate|Acetate de linalyle|ACETATE, 3,7-DIMETHYL-1,6-OCTADIEN-3-YL|acetato de linalilo|Acetic acid linalool ester|Bergamiol|Bergamol|Bergamot mint oil|dl-Linalool acetate|EINECS 204-116-4|EINECS 254-806-4|FEMA No. 2636|Licareol acetate|Linalol acetate|Linalool acetate|Linalylacetat|Lynalyl acetate|NSC 2138|UNII-5K47SSQ51G|16509-66-3|40135-38-4|8022-85-3",https://comptox.epa.gov/dashboard/chemical/details/DTXSID7026946,,0
skin_irritation_invivo_52,In Vivo,,,1-Naphthalene acetic acid,86-87-3,DTXSID8020915,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Jirova et al. 2010; 20136894; 10.1111/j.1600-0536.2009.01640.x,OC(=O)CC1=C2C=CC=CC2=CC=C1,1-Naphthaleneacetic acid,86-87-3|1-Naphthaleneacetic acid|1-Naphthaleneacetic acid|1-NAPHTHALINESSIGSAEURE|1-Naphthtaleneacetic acid|1-Naphthylessigsaeure|1-Naphthylessigsaure|2-(1-Naphthyl)acetic acid|2-(alpha-Naphthyl)ethanoic aid|2-(Naphthalen-1-yl)acetic acid|2-(a-Naphthyl)ethanoic acid|acide 1-naphtylacetique|Acide naphthylacetique|Acide naphtyl-1-acetique|Acide naphtylacetique|acido 1-naftilacetico|Agronaa|alpha-NAA|alpha-naphthaleneacetic acid|alpha-Naphthylacetic acid|alpha-Naphthyleneacetic acid|alpha-Naphthylessigsaeure|Alphaspra|Appl-set|Caswell No. 589|Celmone|EINECS 201-705-8|EPA Pesticide Chemical Code 056002|Floramon|Fruit Fix|Fruitofix|Fruitone N|Hormofix|Klingtite|Kyselina 1-naftyloctova|Liqui-stik|NAA|Nafusaku|Naphthalen-1-ylacetic acid|naphthalene-1-acetic acid|Naphthaleneacetic acid|Naphthyl-1-essigsaeure|NAPHTHYLACETIC ACID|Naphyl-1-essigsaeure|Niagara-stik|NSC 15772|NU-Tone|Phyomone|Pimacol-sol|Planofix|Planofixe|Plucker|Pomoxon|Primacol|Regenasol|Rhizopon B|Rhodofix|Stafast|Stimolante 66f|Stop-Drop|Tip-Off|Transplantone|Tre-hold|UNII-33T7G775|267410-73-1|61913-11-9|69072-67-9,https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020915,,0
skin_irritation_invivo_19,In Vivo,,,Hexanol,111-27-3,DTXSID8021931,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Robinson et al. 2001; 11422260; 10.1034/j.1600-0536.2001.045001001.x,CCCCCCO,1-Hexanol,"111-27-3|1-Hexanol|1-Hexyl alcohol|1-Hydroxyhexane|4-01-00-01694|ALCOHOL C-6|Alcohol(C6)|Amyl carbinol|Amylcarbinol|BHL|BRN 0969167|C6 alcohol|Caproic alcohol|Caproyl alcohol|Caswell No. 482E|EINECS 203-852-3|EPA Pesticide Chemical Code 079047|Epal 6|Exxal 6|Fatty alcohol(C6)|FEMA No. 2567|FEMA Number 2567|HEX|Hexahydrophenol|Hexalin|Hexan-1-ol|hexane-1-ol|hexanol|Hexanol (van)|Hexanol-(1)|Hexanol-CMPD|hexyl alcohol|Hexyl alcohol (natural)|Hexyl alcohol, active|n-Hexan-1-ol|n-Hexanol|N-Hexenol|N-HEXYL ALCOHOL|NSC 9254|Pentylcarbinol|UN 2282|UNII-6CP2QER8GS|220713-27-9",https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021931,,0
skin_irritation_invivo_21,In Vivo,,,Hexanol,111-27-3,DTXSID8021931,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified/Possible irritant,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CCCCCCO,1-Hexanol,"111-27-3|1-Hexanol|1-Hexyl alcohol|1-Hydroxyhexane|4-01-00-01694|ALCOHOL C-6|Alcohol(C6)|Amyl carbinol|Amylcarbinol|BHL|BRN 0969167|C6 alcohol|Caproic alcohol|Caproyl alcohol|Caswell No. 482E|EINECS 203-852-3|EPA Pesticide Chemical Code 079047|Epal 6|Exxal 6|Fatty alcohol(C6)|FEMA No. 2567|FEMA Number 2567|HEX|Hexahydrophenol|Hexalin|Hexan-1-ol|hexane-1-ol|hexanol|Hexanol (van)|Hexanol-(1)|Hexanol-CMPD|hexyl alcohol|Hexyl alcohol (natural)|Hexyl alcohol, active|n-Hexan-1-ol|n-Hexanol|N-Hexenol|N-HEXYL ALCOHOL|NSC 9254|Pentylcarbinol|UN 2282|UNII-6CP2QER8GS|220713-27-9",https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021931,,1
skin_irritation_invivo_69,In Vivo,,,Propylene glycol tertiary butyl ether,57018-52-7,DTXSID8025967,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CC(O)COC(C)(C)C,1-tert-Butoxy-2-propanol,"57018-52-7|1-tert-Butoxy-2-propanol|1-(1,1-Dimethylethoxy)-2-propanol|1-(1,1-Dimethylethoxy)propan-2-ol|1-Methyl-2-tert-butoxyethanol|1-tert-Butoxypropan-2-ol|1-tert-Butoxypropane-2-ol|2-Propanol, 1-(1,1-dimethylethoxy)-|Arcasolv PTB|Arcosolv PTB|BRN 1734501|PROPAN-2-OL, 1-(1,1-DIMETHYLETHOXY)-|Propylene glycol 1-(tert-butyl ether)|Propylene glycol mono-t-buthyl ether|Propylene glycol mono-t-butyl ether|Propylene glycol mono-tert-butyl ether|Propylene glycol t-butyl ether|UNII-03077MV85B|136579-67-4",https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025967,https://doi.org/10.22427/NTP-DATA-DTXSID8025967,0
skin_irritation_invivo_11,In Vivo,,,Geraniol,106-24-1,DTXSID8026727,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CC(C)=CCCC(C)=CCO,Geraniol,"106-24-1|Geraniol|(2E)-3,7-Dimethyl-2,6-octadien-1-ol|(2E)-3,7-dimethylocta-2,6-dien-1-ol|(E)-3,7-Dimethyl-2,6-octadien-1-ol|(E)-3,7-Dimethyl-2,6-octadienol|(E)-Geraniol|(E)-Nerol|2-trans-3,7-Dimethyl-2,6-octadien-1-ol|2-trans-3,7-Dimethyl-2,6-octadiene-1-ol|2,6-Octadien-1-ol, 3,7-dimethyl-,|2,6-Octadien-1-ol, 3,7-dimethyl-, (2E)-|2,6-Octadien-1-ol, 3,7-dimethyl-, (E)-|2,6-Octadien-1-ol, 3,7-dimethyl-, trans-|2,6-Octadien-1-ol, 3,7-dimetil-, (2E) -|2E-Geraniol|3,7-Dimethyl-(2E)-2,6-Octadien-1-ol|3,7-Dimethyl-(E)-2,6-Octadien-1-ol|3,7-DIMETHYL-2,6-OCTADIEN-1-OL|3,7-Dimethyl-2,6-octadien-1-ol, (E)-|3,7-Dimethyl-trans-2,6-octadien-1-ol|4-01-00-02277|b-Geraniol|beta-Geraniol|BRN 1722456|EINECS 203-377-1|EPA Pesticide Chemical Code 597501|FEMA 2507|FEMA No. 2507|Geraniol|Geraniol 60|Geraniol 980|Geraniol alcohol|Geraniol BJ|Geraniol Extra|Geranyl alcohol|Lemonol|MosquitoSafe|NSC 9279|t-geraniol|trans-1-Hydroxy-3,7-dimethyl-2,6-octadiene|trans-2,6-Dimethyl-2,6-octadien-8-ol|trans-3,7-Dimethyl-2,6-octadien-1-ol|Trans-3,7-dimethyl-2,6|491611-08-6|8007-13-4",https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026727,,0
skin_irritation_invivo_85,In Vivo,,,10-Undecenoic acid,112-38-9,DTXSID8035001,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Jirova et al. 2010; 20136894; 10.1111/j.1600-0536.2009.01640.x,OC(=O)CCCCCCCCC=C,10-Undecenoic acid,"112-38-9|10-Undecenoic acid|10-Hendecenoic acid|10-Undecanoic acid|10-UNDECENSAEURE|10-Undecylenic acid|4-02-00-01612|9-Undecylenic acid|acide 10-undecanoique|acide 10-undecylique|Acide undec-10-enoique|acido 10-undecenoico|acido undec-10-enoico|BRN 1762631|Caswell No. 901|Desenex|EINECS 203-965-8|EPA Pesticide Chemical Code 085501|FEMA No. 3247|Hendecenoic acid, omega-|Kyselina 9-decen-1-karboxylova|Kyselina undecylenova|NSC 2013|omega-hendecenoic acid|omega-undecenoic acid|Renselin|Sevinon|undec-10-enoic acid|Undec-10-ensaure|undecelinic acid|undecen-10-acid-1|Undecen-10-saeure|Undecenoic acid|Undecenoic acid, omega-|Undecyl-10-enic acid|Undecylenic acid|UNII-K3D86KJ24N|o-Hendecenoic acid|o-Undecenoic acid|949900-17-8",https://comptox.epa.gov/dashboard/chemical/details/DTXSID8035001,,0
skin_irritation_invivo_38,In Vivo,,,Butyl benzoate,136-60-7,DTXSID8040694,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CCCCOC(=O)C1=CC=CC=C1,Butyl benzoate,"136-60-7|Butyl benzoate|4-09-00-00290|Anthrapole AZ|Benzoate de butyle|BENZOATE, BUTYL|benzoato de butilo|BENZOESAEURE-BUTYLESTER|Benzoic acid n-butyl ester|Benzoic acid, butyl ester|BENZOIC ACID, BUTYLESTER|BRN 1867073|Butylbenzoat|BUTYLBENZOATE|Butylester kyseliny benzoove|Chemcryl C 101N|Dai Cari XBN|EINECS 205-252-7|IP Carrier N 20|N-BUTYL BENZOATE|NSC 8474|UNII-1TGZ0D0O8I",https://comptox.epa.gov/dashboard/chemical/details/DTXSID8040694,,0
skin_irritation_invivo_30,In Vivo,,,"2-Isopropyl-2-isobutyl-1,3-dime- thoxypropane",129228-21-3,DTXSID80456581,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified/Possible irritant,Unitless,Jirova et al. 2010; 20136894; 10.1111/j.1600-0536.2009.01640.x,COCC(COC)(CC(C)C)C(C)C,"Hexane, 3,3-bis(methoxymethyl)-2,5-dimethyl-","129228-21-3|Hexane, 3,3-bis(methoxymethyl)-2,5-dimethyl-",https://comptox.epa.gov/dashboard/chemical/details/DTXSID80456581,,1
skin_irritation_invivo_72,In Vivo,,,1-(Spiro[4.5]dec-7-en-7-yl)pent-4- en-1-one (mixture of isomers),224031-70-3,DTXSID80870263,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Jirova et al. 2010; 20136894; 10.1111/j.1600-0536.2009.01640.x,C=CCCC(=O)C1=CCCC2(CCCC2)C1,1-Spiro[4.5]dec-7-en-7-yl-4-penten-1-one,"224031-70-3|1-Spiro[4.5]dec-7-en-7-yl-4-penten-1-one|4-Penten-1-one, 1-spiro[4.5]dec-7-en-7-yl-",https://comptox.epa.gov/dashboard/chemical/details/DTXSID80870263,,0
skin_irritation_invivo_2,In Vivo,,,"3,4-Dimethyl-1H-pyrazole",2820-37-3,DTXSID90182465,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified/Possible irritant,Unitless,Jirova et al. 2010; 20136894; 10.1111/j.1600-0536.2009.01640.x,CC1=CNN=C1C,"3,4-Dimethyl-1H-pyrazole","2820-37-3|3,4-Dimethyl-1H-pyrazole|1H-Pyrazole, 3,4-dimethyl-|3,4-dimethyl-1H-pyrazole|3,4-Dimethylpyrazole|4,5-Dimethylpyrazole|429-130-1|DMP|EC No.: 429-130-1|EEC No.: 429-130-1|ELINCS No.: 429-130-1|Pyrazole, 3,4-dimethyl-|Pyrazole, 3,4(or 4,5)-dimethyl-",https://comptox.epa.gov/dashboard/chemical/details/DTXSID90182465,,1
skin_irritation_invivo_9,In Vivo,,,Ethanol,64-17-5,DTXSID9020584,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CCO,Ethanol,"64-17-5|Ethanol|1-Hydroxyethane|Absolute alcohol|Absolute ethanol|Absolute ethyl alcohol|AETHANOL|Aethylalkohol|Alcare Hand Degermer|Alcohol|Alcohol [USP]|Alcohol 5% in dextrose 5%|Alcohol anhydrous|Alcohol dehydrated|alcohol etilico|Alcohol, anhydrous|Alcohol, diluted|Alcohol, ethyl|Alcohols|alcool ethylique|Alcool etilico|Algrain|Alkohol|Alkoholu etylowego|Anhydrol|Anhydrol PM 4085|Anhydrous alcohol|C2H5OH|Caswell No. 430|Cologne spirit|Cologne spirits|Dehydrated alcohol|Denatured alcohol|Denatured alcohol CD-10|Denatured alcohol CD-5|Denatured alcohol CD-5a|Denatured alcohol SD-1|Denatured alcohol SD-13a|Denatured alcohol SD-17|Denatured alcohol SD-23a|Denatured alcohol SD-28|Denatured alcohol SD-30|Denatured alcohol SD-39b|Denatured alcohol SD-39c|Denatured alcohol SD-3a|Denatured alcohol SD-40m|Denatured ethanol|Denatured ethyl alcohol|Desinfektol EL|Diluted Alcohol|Distilled spirits|Duplicating Fluid 100C.NPA|EINECS 200-578-6|EPA Pesticide Chemical Code 001501|Esumiru WK 88|etanol|Etanolo|Ethanol 200 proof|Ethanol solu|121182-78-3|8000-16-6|8024-45-1",https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020584,https://doi.org/10.22427/NTP-DATA-DTXSID9020584,0
skin_irritation_invivo_10,In Vivo,,,Eugenol,97-53-0,DTXSID9020617,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,COC1=C(O)C=CC(CC=C)=C1,Eugenol,"97-53-0|Eugenol|1-allyl-3-methoxy-4-hydroxybenzene|1-Allyl-4-hydroxy-3-methoxybenzene|1-Hydroxy-2-methoxy-4-allylbenzene|1-Hydroxy-2-methoxy-4-prop-2-enylbenzene|1-Hydroxy-2-methoxy-4-propenylbenzene|1,3,4-Eugenol|2-Hydroxy-5-allylanisole|2-Methoxy-1-hydroxy-4-allylbenzene|2-Methoxy-4-(2-propen-1-yl)phenol|2-Methoxy-4-(2-propenyl)phenol|2-Methoxy-4-(2'-propenyl)phenol|2-Methoxy-4-(3-propenyl)phenol|2-Methoxy-4-(prop-2-en-1-yl)phenol|2-METHOXY-4-ALLYL PHENOL|2-Methoxy-4-allylphenol|2-Methoxy-4-prop-2-enylphenol|2-METHOXY-4(2-PROPENYL)PHENOL|2-Metoksy-4-allilofenol|3-(3-Methoxy-4-hydroxyphenyl)propene|3-(4-Hydroxy-3-methoxyphenyl)-1-propene|4-Allyl-1-hydroxy-2-methoxybenzene|4-ALLYL-2-METHOXY-PHENOL|4-Allyl-2-methoxyphenol|4-Allylcatechol 2-methyl ether|4-Allylcatechol-2-methyl ether|4-Allylguaiacol|4-Hydroxy-3-methoxy-1-allylbenzene|4-Hydroxy-3-methoxyallylbenzene|5-Allylguaiacol|Allylguaiacol|Bioxeda|BRN 1366759|Caryophyllic acid|Caswell No. 456BC|Dentogum|EINECS 202-589-1|Engenol|EPA Pesticide Chemical Code 102701|Eugenic a",https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020617,https://doi.org/10.22427/NTP-DATA-DTXSID9020617,0
skin_irritation_invivo_77,In Vivo,,,Triethanolamine,102-71-6,DTXSID9021392,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,OCCN(CCO)CCO,Triethanolamine,"102-71-6|Triethanolamine|2-(bis(2-hydroxyethyl)amino)ethanol|2-[Bis(2-hydroxyethyl)amino]ethanol|2,2',2''-Nitrilotriethanol|2,2',2''-nitrilotris(ethanol)|2,2',2''-Nitrilotris[ethanol]|2,2',2''-Nitrilotrisethanol|2,2',2""-NITRILOTRETHANOL|2,2',2""-Nitrilotriethanol|2,2',2""-NITRILOTRIS(ETHANOL)|Alkanolamine 244|Biafine|Caswell No. 886|Daltogen|EINECS 203-049-8|EPA Pesticide Chemical Code 004208|Ethanol, 2,2',2''-nitrilotri-|Ethanol, 2,2',2''-nitrilotris-|Ethanol, 2,2'2''-nitrilotris-|H3tea|N(CH2CH2OH)3|nitrilo-2,2',2''-triethanol|Nitrilotriethanol|NSC 36718|Sterolamide|Sting-Kill|TEA|Thiofaco T-35|TRI(2-HYDROETHYL)AMINE|Tri(hydroxyethyl)amine|TRIAETHANOLAMIN|Triethanolamin|Triethylamine, 2,2',2''-trihydroxy-|Triethylolamine|Trihydroxytriethylamine|tris-(2-Hydroxyethyl)amine|Tris(2-hydroxyethyl)amine|Tris(beta-hydroxyethyl)amine|Tris(b-hydroxyethyl)amine|Trolamine|UNII-9O3K93S3TK|105655-27-4|126068-67-5|1429745-86-7|36549-53-8|36549-54-9|36549-55-0|36659-79-7|464917-26-8",https://comptox.epa.gov/dashboard/chemical/details/DTXSID9021392,https://doi.org/10.22427/NTP-DATA-DTXSID9021392,0
skin_irritation_invivo_46,In Vivo,,,Decanoic acid,334-48-5,DTXSID9021554,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Irritant,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CCCCCCCCCC(O)=O,Decanoic acid,334-48-5|Decanoic acid|1-Nonanecarboxylate|1-Nonanecarboxylic acid|10:0|4-02-00-01041|Acide decanoique|acido decanoico|BRN 1754556|C10 fatty acid|C10:0|Caprate|Capric acid|Caprinate|Caprinic acid|CAPRINSAEURE|Caprynate|Caprynic acid|CH3-[CH2]8-COOH|Decanoate|Decansaure|Decoate|Decoic acid|Decylate|Decylic acid|Dekansaeure|Econosan Acid Sanitizer|EINECS 206-376-4|Emery 659|EPA Pesticide Chemical Code 128955|Fatty acid(C10)|FEMA No. 2364|Hexacid 1095|Kaprinsaeure|Lunac 10-95|Lunac 10-98|N-Caprate|n-Capric acid|N-Decanoate|n-Decanoic acid|N-Decoate|n-Decoic acid|N-Decylate|n-Decylic acid|NSC 5025|Prifac 2906|Prifac 296|UNII-4G9EDB6V73,https://comptox.epa.gov/dashboard/chemical/details/DTXSID9021554,https://doi.org/10.22427/NTP-DATA-DTXSID9021554,1
skin_irritation_invivo_76,In Vivo,,,Tetradecanol,112-72-1,DTXSID9026926,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CCCCCCCCCCCCCCO,1-Tetradecanol,112-72-1|1-Tetradecanol|1-Hydroxytetradecane|1-Tetradecyl alcohol|204-000-3|4-01-00-01864|Adol 18|Alcohol(C14)|Alfol 14|BRN 1742652|C14 alcohol|Conol 1495|EC No.: 204-000-3|EINECS 204-000-3|Fatty alcohol(C14)|Hainol 14SS|Hinol 14SS|Kalcohl 40|Kalcohl 4098|Kalcol 4098|Kolliwax MA|Lanette 14|Lanette K|Lanette Wax KS|Lorol C 14|Loxanol V|Myristic alcohol|Myristyl alcohol|n-Tetradecan-1-ol|n-Tetradecanol|n-Tetradecanol-1|n-Tetradecyl alcohol|Nacol 14-95|Nacol 14-98|Nafol 14|NSC 8549|P.C. Code 001510|PC Code 001510|Speziol C 14 Pharma|TETRADECAN-1-OL|Tetradecyl alcohol|UNII-V42034O9PU|150138-88-8|8032-14-2,https://comptox.epa.gov/dashboard/chemical/details/DTXSID9026926,,0
skin_irritation_invivo_8,In Vivo,,,Ethylenediamine tetraacetic acid disodium salt,139-33-3,DTXSID9027073,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,[Na+].[Na+].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O,"Ethylenediaminetetraacetic acid, disodium salt","139-33-3|Ethylenediaminetetraacetic acid, disodium salt|(Ethylenedinitrilo)-tetraacetic acid disodium salt|(ethylenedinitrilo)tetraacetic acid disodium salt|Acetic acid, (ethylenedinitrilo)tetra-, disodium salt|AETHYLENDIAMIN-TETRAESSIGSAEURE-DI-NA-SALZ|CBC 50152966|Cheladrate|Chelaplex|Chelaplex III|Chelaton III|Chelest 200|Chelest 2BS|Chelest B|Clewat N|Complexon III|dihidrogenoetilendiaminotetraacetato de disodio|dihydrogenoethylenediaminetetraacetate de disodium|Dinatrium ethylendiamintetraacetat|Dinatriumdihydrogenethylendiamintetraacetat|Diso-Tate|Disodium (ethylenedinitrilo)tetraacetate|Disodium (ethylenedinitrilo)tetraacetic acid|Disodium diacid ethylenediaminetetraacetate|disodium dihydrogen ethylenediaminetetraacetate|Disodium dihydrogen(ethylenedinitrilo)tetraacetate|Disodium edathamil|Disodium edetate|disodium edetate (anh.)|disodium edetate (anhydrous)|Disodium EDTA|disodium EDTA (anh.)|disodium EDTA (anhydrous)|Disodium edta, anhydrous|Disodium ethylenediamine tetraacetate|Disodium ethylenediamine-N,N,N',N'-tetraacetate|DISODIUM ETHYLENEDIAMINETETRAA|104244-09-9|1236140-51-4|1892-64-4|37341-71-2|42615-28-1|69772-70-9",https://comptox.epa.gov/dashboard/chemical/details/DTXSID9027073,,0
skin_irritation_invivo_39,In Vivo,,,Isopropyl palmitate,142-91-6,DTXSID9027104,,,,Chemical,Human,,,,Four-hour Human Patch Test,Qualitative classification,Not classified,Unitless,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CCCCCCCCCCCCCCCC(=O)OC(C)C,"Hexadecanoic acid, 1-methylethyl ester","142-91-6|Hexadecanoic acid, 1-methylethyl ester|1-Methylethyl ester1-methylethyl hexandecanoate|1-Methylethyl hexadecanoate|2-Propyl hexadecanoate|4-02-00-01167|BRN 1786567|Crodamol IPP|Deltyl|Deltyl Prime|EINECS 205-571-1|Emcol IP|Emcol-ip|Emerest 2316|Estol 103|Exceparl IPP|Hexadecanoic acid 1-methylethyl ester|Hexadecanoic acid isopropyl ester|Hexadecanoic acid, 1-methyethyl ester|Hexadecanoic acid, isopropyl ester|Hexadecanoic acidisopropyl N-hexadecanoate|ISO-PROPYL PALMITATE|Isopal|Isopalm|Isopropyl ester of hexadecanoic acid|Isopropyl hexadecanoate|isopropyl n-hexadecanoate|isopropyl palmitate|Isopropyl palmitate (NF)|Isopropylpalmitat|Ja-fa ipp|Ja-fa ippkessco|Kessco IPP|Kessco isopropyl palmitate|Lexol IPP|Liponate ipp|Neoderm IPP|Nikkol IPP|NSC 69169|Palmitate d'isopropyle|PALMITATE, ISOPROPYL|palmitato de isopropilo|Palmitic acid esters|palmitic acid isopropyl ester|Palmitic acid, isopropyl ester|PALMITINSAEURE-ISOPROPYLESTER|Palmsurf IPP 98|Plymouth IPP|Propal|Sinnoester PIT|Starfol ipp|Stepan D 70|Stepan D-70|Stepan IPP|Tegester isopalm|Tegoso",https://comptox.epa.gov/dashboard/chemical/details/DTXSID9027104,,0
